"timestamp;rx_mbps_p1;tx_mbps_p1;rx_pps_p1;tx_pps_p1;avg_rx_pkt_bytes_p1;util_rx_pct_p1;drop_p1;delay_ms_p1;last_payload_bytes_p1;priority_tag_p1;policing_rate_kbps_p1;policing_burst_kbps_p1;rx_mbps_p2;tx_mbps_p2;rx_pps_p2;tx_pps_p2;avg_rx_pkt_bytes_p2;util_rx_pct_p2;drop_p2;delay_ms_p2;last_payload_bytes_p2;priority_tag_p2;policing_rate_kbps_p2;policing_burst_kbps_p2;rx_mbps_p4;tx_mbps_p4;rx_pps_p4;tx_pps_p4;avg_rx_pkt_bytes_p4;util_rx_pct_p4;drop_p4;delay_ms_p4;last_payload_bytes_p4;priority_tag_p4;policing_rate_kbps_p4;policing_burst_kbps_p4"
"2026-01-19T07:45:36Z;3,31652;6,77136;6417,0;14107,0;64,60417640642045;0,33165200000000006;0;6,453;139;0;1000000;100000;3,316008;6,80736;6416,0;14182,0;64,60427057356608;0,33160080000000003;0;8,556;3323;0;1000000;100000;4,295976;1,19088;8330,0;2481,0;64,46542617046819;0,4295976;0;6,481;135;1;1000000;100000"
"2026-01-19T07:45:37Z;3,3268;6,78384;6410,0;14133,0;64,87519500780031;0,33268;0;6,487;139;0;1000000;100000;3,328848;6,811536;6414,0;14191,0;64,87464920486435;0,3328848;0;8,467;3322;0;1000000;100000;3,97192;1,1736;7670,0;2445,0;64,73142112125163;0,39719200000000005;0;6,504;135;1;1000000;100000"
"2026-01-19T07:45:38Z;3,258584;6,7104;6333,0;13980,0;64,31754302858045;0,3258584;0;6,487;139;0;1000000;100000;3,255;6,763536;6326,0;14091,0;64,3178944040468;0,3255;0;8,467;3322;0;1000000;100000;3,753176;1,15536;7299,0;2407,0;64,27551719413619;0,3753176;0;6,504;135;1;1000000;100000"
"2026-01-19T07:45:40Z;3,320512;6,75552;6376,0;14074,0;65,0978670012547;0,3320512;0;6,488;139;0;1000000;100000;3,323072;6,784656;6381,0;14135,0;65,09700673875568;0,33230719999999997;0;8,519;3324;0;1000000;100000;4,063936;1,1688;7828,0;2435,0;64,8942258559019;0,40639359999999997;0;6,464;134;1;1000000;100000"
"2026-01-19T07:45:41Z;3,386832;6,76848;6398,0;14101,0;66,16974054391997;0,3386832;0;6,488;139;0;1000000;100000;3,384784;6,79728;6394,0;14161,0;66,17109790428526;0,33847839999999996;0;8,519;3324;0;1000000;100000;4,132816;1,15584;7855,0;2408,0;65,76728198599618;0,4132816;0;6,464;134;1;1000000;100000"
"2026-01-19T07:45:42Z;3,400776;6,36384;6441,0;13258,0;65,99860270144387;0,3400776;0;6,488;139;0;1000000;100000;3,486792;6,820176;6609,0;14209,0;65,94779845665002;0,34867919999999997;0;8,482;3324;0;1000000;100000;4,221224;1,17648;8043,0;2451,0;65,60400348128807;0,4221224;0;6,464;134;1;1000000;100000"
"2026-01-19T07:45:43Z;3,552808;6,9408;6798,0;14460,0;65,32818476022359;0,3552808;0;6,557;140;0;1000000;100000;3,48196;6,899856;6655,0;14375,0;65,40120210368144;0,348196;0;8,482;3324;0;1000000;100000;4,207424;1,1904;8064,0;2480,0;65,21924603174604;0,42074239999999996;0;6,462;133;1;1000000;100000"
"2026-01-19T07:45:44Z;3,460336;7,06704;6564,0;14723,0;65,89609993906154;0,3460336;0;6,557;140;0;1000000;100000;3,449328;6,833616;6544,0;14237,0;65,8872249388753;0,3449328;0;8,578;3323;0;1000000;100000;4,163384;1,176;7947,0;2450,0;65,48672455014471;0,4163384;0;6,462;133;1;1000000;100000"
"2026-01-19T07:45:45Z;3,159016;6,28752;6112,0;13099,0;64,6068390052356;0,31590159999999995;0;6,446;140;0;1000000;100000;3,30692;6,778416;6404,0;14122,0;64,54793878825734;0,330692;0;8,578;3323;0;1000000;100000;4,040616;1,1736;7837,0;2445,0;64,44774786270257;0,4040616;0;6,548;133;1;1000000;100000"
"2026-01-19T07:45:47Z;3,339424;6,75072;6373,0;14064,0;65,49945080809665;0,33394240000000003;0;6,446;140;0;1000000;100000;3,186336;6,300336;6074,0;13126,0;65,57326308857425;0,31863359999999996;0;8,909;3324;0;1000000;100000;4,107424;1,15728;7873,0;2411,0;65,21376857614632;0,4107424;0;6,548;133;1;1000000;100000"
"2026-01-19T07:45:48Z;3,297584;6,75024;6382,0;14063,0;64,58759009714822;0,3297584;0;6,461;140;0;1000000;100000;3,300144;6,797472;6387,0;14162,0;64,58713010803194;0,3300144;0;8,909;3324;0;1000000;100000;3,79832;1,16208;7360,0;2421,0;64,50951086956522;0,379832;0;6,510;134;1;1000000;100000"
