P1,P2,P4
5.973777494192145,53.391648238499,6.442629893366722
5.631839668558807,76.15115589768764,6.911793342493004
5.907294355576947,41.49810826993715,6.033449959340953
5.0661219711505865,63.53508828230667,6.0521342567731615
5.507427172171241,91.29002502424382,6.337243622914444
5.278131596470686,70.24269277361441,6.767323466710567
5.401296923267776,60.72591115388602,6.80465714116869
5.194821158669222,77.97754903286291,6.582773767755926
5.671416970014572,62.510318183242084,5.931417005774379
5.503342234435429,59.53639971138275,6.465911420697749
5.67125607455223,56.130671857826165,6.560580896267832
5.834271287909925,56.31561094146216,6.4436842236411636
5.696877935230076,71.21204139899515,6.385977953899313
5.560121852851331,64.58784664116472,6.045955187904865
5.494393692669117,73.20950065196227,6.219825602568911
5.639194538815403,59.4824813899952,6.0237317584579
5.435316048787881,67.5454055939091,6.358928412018175
6.040779952372318,58.750619238037025,6.907812124952151
5.753198574048102,79.68192493171276,6.7120117037706315
5.5195466663803,53.11539848035596,5.956552409147313
5.419148539611149,77.06744466528892,6.287725858086109
5.707434380838538,68.90015150797743,6.379717145559358
6.625419218401196,131.4172527896418,8.09288047508495
5.858555238603276,72.96631966007915,6.133717729270077
5.629330824347885,51.702471507895666,5.86849675300985
5.3991757883812905,69.60298732928074,6.509683335529607
5.476864990747154,65.05347195914537,6.066103344205767
5.538235465857005,66.72242969478822,5.967575387059357
5.193688350791344,107.02099082442855,6.4606044376144265
5.265314737675643,57.841609694089655,6.193987150007249
5.353724466730625,77.22205105663485,5.919847292074997
5.702572261605835,47.615634770748144,6.0289371567331695
4.66444270860672,95.03949246554374,6.421651551091075
5.191521577814222,91.58118973018826,6.253692631668926
5.407602785559586,50.82106950836599,6.023320873621791
5.487913354890561,58.16970012966871,6.415432162225449
5.602394681466132,54.16451187178469,6.227017772932787
5.891878921901465,63.90845179980183,6.403701723666764
6.846100521517896,67.327996258924,7.553887170422268
5.2862942127205965,57.020636417576306,6.170272886057636
5.565784535153718,52.78509591046238,5.8476731364976455
