P1,P2,P4
6.977243446981784,62.36029516630024,7.524852950838085
6.091911689351017,82.37203899120037,7.476426378502825
6.390232442067545,44.89069644898105,6.526701624640155
5.355288649755787,67.16157626623301,6.397581044566624
6.001445297538416,99.47877189593774,6.905696571399468
5.634546177422539,74.98594698246701,7.224298196019343
5.799516237403271,65.2030267491759,7.306341447397128
5.614366812600969,84.27519447661254,7.114413653080757
6.0053421966282965,66.19083969583711,6.280650676700997
6.040458382605701,65.34704355773698,7.09697256295499
5.184978286834808,51.317787626307606,5.9980485890610575
5.009727596696465,48.356659527111816,5.533013650987969
6.376416481493926,79.70640052673727,7.147714158291144
5.512188795227529,64.03104356080405,5.993833826883945
6.482996791044681,86.38204401586869,7.3389552474393716
6.357581548070397,67.0600603535684,6.7911056471802995
6.200237006794131,77.05118150317492,7.253830855437052
6.117625943309255,59.49799781979328,6.995687808578015
5.68682644400323,78.76266949219954,6.634578166942107
6.263378627532382,60.27340137571461,6.759276677643591
3.686799694353191,52.431157655065235,4.277717357685109
5.9620639034339815,71.97403926814691,6.664339661154375
5.436439060044433,107.83346120122893,6.640553612189345
5.958899756390919,74.21607661598954,6.238775191856341
5.447953512510583,50.03661537151677,5.679413503366201
5.799563036216598,74.7645433945337,6.99242260854992
5.229367528738595,62.11373011195096,5.791978423378068
6.332273409077853,76.2886789393658,6.823169432413426
5.505734348687846,113.45100156479052,6.848768998632568
6.243752015556608,68.59013850137644,7.344996772075564
5.933521693441166,85.58503860329847,6.560954443521474
6.54772749555338,54.67255594563216,6.922461615416489
2.630513339867747,53.597539591079986,3.621491595975295
6.2327766161308995,109.94947998811743,7.507985590526425
5.663047519431821,53.22175888783259,6.307850943341063
6.338742970304598,67.18815585036091,7.4100615097235885
5.640983888487139,54.537596183164396,6.269909374047244
5.99789315816067,65.0583745660147,6.518925331698274
6.657913903203044,65.47727439265016,7.346244808574718
5.97863920330053,64.48861878760624,6.978392402541117
6.279110453955296,59.550175801992914,6.59712665676912
5.573789043768686,70.22113014013752,5.695532383148425
6.273081662827989,62.28640646129313,7.010834675132162
5.549405121615991,55.93924489618343,6.829651973054536
6.172887163549809,68.63658127857823,6.9224182943548485
5.994753915599172,58.3990739645814,6.8011261706548
4.4142278491747575,41.83749751795651,4.71159158471007
5.533876187067658,68.82993199338232,6.184490665152325
6.635709298805598,92.36475227157352,6.944290860135753
5.279003587772718,70.90121465915882,5.817001751858852
6.024355168763764,52.685477211836435,7.03092895390851
6.287152245362026,83.97298192053007,6.992497938300683
6.358194777913854,82.06651463708113,7.638708407576239
6.14649812053349,86.95742132367754,6.822548491666004
6.547915850795432,68.22111295774593,7.187276382111755
4.037617911654712,45.34111866450778,4.824791059240527
6.547008501429915,89.38974389540262,7.191325931104426
6.846483264861611,52.71653359813304,6.795430089389141
6.707319922001797,72.86685885447525,6.919305689220725
5.370363948677263,98.19346041626083,7.162781464144403
6.183329227163348,81.58421174465514,7.297339549071935
6.0809161646501195,65.20161202018015,7.019626818388579
6.0972305119666474,83.35308440318053,6.483658647628376
6.837959146460875,70.53933713291195,7.019478806707027
5.827212604154921,62.75667030154667,6.885205660578147
5.468122514719954,66.7077166647055,6.086094498566327
6.5305360494204985,70.24205322134402,7.567799356655336
5.743072892113463,69.7311155123594,7.007545714477971
5.651198108508911,56.514883966142264,5.959958918486292
5.3076638964228415,85.2008115837917,7.0036286259293545
6.579306281882306,82.06520134314145,7.569337762462755
6.0165741838851705,74.7253514389391,6.845900157845317
6.129625538884691,78.98535271467314,7.338509178519733
6.469196758366804,63.40764549602679,6.355416106202629
5.844694678103544,62.8053080785387,6.597661624883616
5.215627251465004,40.712021551965,5.1851190787109545
6.08670851384221,78.5187239285794,6.884155057108625
4.887407799541213,45.99979703986426,4.935380361416634
4.724249366302934,49.25273437479396,5.4279625620770355
6.212481017439748,69.39730310613585,6.774610046604842
5.832169215903934,65.22435062752245,6.059960154122553
5.713222189001214,72.14366118520825,6.8839785080717135
5.774473450390917,87.090784395635,7.186376510783526
6.802478811442617,54.15578245835021,7.0605310939201305
6.385706837071055,62.82711907006813,6.987942114490818
6.197710658320135,60.48090354469839,7.05770364041205
6.320623873858619,73.40023602110757,7.097839731369784
3.542389363453466,30.613703969619408,4.279758211363475
5.921535544185041,74.22132621297906,6.934798088089699
5.0354291493290635,48.74935859880944,5.42508615721658
6.795768131315895,59.99996932704534,6.852487894992948
6.393337034654748,70.86889565452397,6.636304226020679
6.182436223491959,68.89472110405454,6.960419341769545
6.785358211205611,59.86738101783042,7.18043376883369
6.69271343085032,77.52607743330533,6.909998285755271
5.160154164374676,47.13595252576466,6.107072304851079
6.344753671368039,71.55419190420741,7.686532736935626
6.729150738836041,75.43804008144248,7.163147465099341
6.770406287582226,75.77795822388713,6.654592437334143
5.904928899611335,86.53625456876603,7.545892271311628
5.5354559542812645,57.429729452890534,6.570067991723915
6.578488802028169,69.33162407957579,7.165850990153102
6.512094285408683,86.25264270600532,6.897385708762189
5.887436941987383,70.15176089852828,6.676273284949467
6.1558501271690504,61.10581905575921,7.3018472032759325
5.4692876658107705,75.6704405867756,6.525276318983165
5.72986127280282,86.78700780235623,7.083847365688507
