P1,P2,P4
6.0419936,72.27783,6.8582344
5.86856662,75.68165834999999,6.81908166
6.4709816,72.04292,6.945255
6.0955663,68.21744,7.139711
6.035973615,71.18145185,6.803744406000001
5.656989,64.411835,6.6354527
6.136165413,73.79213116,6.63259728
6.02616399,56.692784700000004,6.50068724
5.9165387,100.1643,6.618701
6.0803795,64.75853,6.752227
6.460389452,90.0262894,7.046507804
5.722201,70.28479,7.0172915
6.432694746999999,71.95695914,6.7325297100000006
6.109618,51.900642,6.874222
6.349720924,63.2783887,6.725320734
6.435036,44.349693,6.5236006
6.276140000000001,48.87339803,6.7250967159999995
6.297746930000001,84.89862443999999,7.032858563
6.00060695,76.4887645,7.357061897
6.3987074,56.13114,6.993827
5.716636965999999,67.55128459999999,6.999714504000001
6.6001745629999995,66.426892,6.885611067
5.945653,65.21251,7.0091314
6.061470863,76.9707971,6.8581427029999995
6.3350237069999995,59.94317478,6.708502517
5.728431443,74.7940552,7.03907885
5.9925046,76.72477,7.2921047
5.969227967,53.30923218,6.814478383
5.4308167,78.324104,6.809601
6.4802647,61.24253,6.930301
6.001812,56.627373,6.988914
6.140245,77.62861,6.661411
6.0541344,79.98588,7.03631
6.2691584,72.687035,6.87939
6.27810041,49.56168576,6.866872234000001
5.7090883,78.11327,6.9901075
6.0635986299999995,59.13571917,7.01890612
5.840795357,76.1764725,7.361286626
6.023544,81.35709,7.5160275
6.190647,87.01938,7.1441813
5.727975,62.016304,7.331202
6.108914704,76.9149744,7.094491086
6.1969643,58.97834,6.47636
5.698057107,95.0159621,7.61684228
6.0220985,63.72937,7.0285153
6.3267813,67.205246,6.9268293
5.969944057,68.60005345,7.28646926
5.6283536,71.61171,6.8222575
5.9976729,71.3289068,6.870081610000001
6.412688364,70.55147950000001,7.22776402
6.30568,48.28631,6.5343595
6.406766,71.850525,6.817077
6.170723977,61.36303278,7.222426675
5.962049,52.30652,6.6602836
6.0563855129999995,72.6973356,6.65588889
6.141472256,74.78958594999999,6.6719893
6.493737,72.87558,7.1565285
5.8998356,68.065956,7.089258
5.885650770000001,77.30766240000001,7.124078430000001
6.3248053,54.7248,6.5677032
6.084853777,64.19941174,7.602746215
6.1824034150000005,47.54753467,6.919204475
5.5951614,62.33439,7.135703
6.7015886,73.98787,6.7893543
6.012175,81.36915,7.144513
6.189189,62.499496,6.8556905
5.920265,78.88133,7.338561
5.844310056,73.85275539999999,6.959775468
5.482263840000001,91.3735688,7.038188030000001
5.8841825,72.5803,6.7302914
6.2044897,95.109566,7.214576
6.054886774000001,74.1516245,6.74215299
6.066542,66.0896,6.9539824
5.89240868,69.4431863,6.769889610000001
6.255577107000001,103.8312724,6.673755184
5.8382883,77.11127,7.003676
6.054193,66.4933,7.029554
5.713397694,71.56842830000001,6.581520974000001
6.107386,53.69577,6.928691
6.12211096,61.26049354,7.083600054000001
6.49553018,100.6514389,7.47393132
5.915705340000001,89.9535391,7.01858696
6.109033,105.140236,7.4538755
6.092884994,63.11637763,7.33466848
6.0382533,60.805443,7.0853624
6.4151968,76.7189637,7.115515044
6.476851745,64.87076985,6.621237608
