Epoch,Loss,Reward
164,219.90237426757812,-14.688340187072754
165,249.2770233154297,-15.627811431884766
166,250.83897399902344,-15.711706161499023
167,231.4811248779297,-15.007492065429688
168,226.94198608398438,-14.854069709777832
169,223.06668090820312,-14.760889053344727
170,234.13385009765625,-15.210203170776367
171,239.93431091308594,-15.258304595947266
172,219.45970153808594,-14.672615051269531
173,231.4798583984375,-15.025343894958496
174,228.20899963378906,-14.977688789367676
175,231.69447326660156,-15.087967872619629
176,238.40838623046875,-15.30046272277832
177,250.72979736328125,-15.663875579833984
178,240.46926879882812,-15.367972373962402
179,240.74354553222656,-15.40269947052002
180,243.94932556152344,-15.502429962158203
181,239.64125061035156,-15.37160873413086
182,221.03822326660156,-14.88295841217041
183,226.38145446777344,-14.928953170776367
184,256.93499755859375,-15.962130546569824
185,235.96363830566406,-15.165925979614258
186,234.00497436523438,-15.132589340209961
187,227.51731872558594,-14.964902877807617
188,223.69236755371094,-14.879060745239258
189,240.38719177246094,-15.35539722442627
190,227.84262084960938,-14.998291015625
191,242.804443359375,-15.461800575256348
192,227.2407989501953,-14.862868309020996
193,225.54981994628906,-15.051947593688965
194,236.2769012451172,-15.372808456420898
195,230.43988037109375,-15.045279502868652
196,236.65525817871094,-15.243097305297852
197,244.3574676513672,-15.511734008789062
198,231.5999298095703,-15.050360679626465
199,244.95030212402344,-15.532623291015625
200,225.72720336914062,-14.943061828613281
201,230.85360717773438,-15.111104965209961
202,234.51397705078125,-15.237833023071289
203,230.6488800048828,-14.957451820373535
204,244.3625030517578,-15.46625804901123
205,242.1020965576172,-15.358877182006836
206,238.00430297851562,-15.360844612121582
207,244.8683319091797,-15.533016204833984
208,235.62100219726562,-15.189620018005371
209,236.69525146484375,-15.232575416564941
210,234.35438537597656,-15.216533660888672
211,236.2049102783203,-15.358125686645508
212,232.3658905029297,-15.12952995300293
213,250.47344970703125,-15.651636123657227
214,246.70228576660156,-15.485435485839844
215,213.1044158935547,-14.465774536132812
216,229.85203552246094,-15.053794860839844
217,240.3668212890625,-15.256839752197266
218,235.96946716308594,-15.229065895080566
219,230.52294921875,-15.010326385498047
220,236.79833984375,-15.29316234588623
221,234.9983673095703,-15.168063163757324
222,227.90863037109375,-14.979488372802734
223,247.4590606689453,-15.490804672241211
224,240.79190063476562,-15.390125274658203
225,242.59361267089844,-15.308099746704102
226,244.33554077148438,-15.589571952819824
227,239.23684692382812,-15.309283256530762
228,213.677734375,-14.583159446716309
229,243.89256286621094,-15.484752655029297
230,234.04238891601562,-15.261714935302734
231,221.0293731689453,-14.750261306762695
232,230.14500427246094,-15.106685638427734
233,234.6764678955078,-15.04415225982666
234,234.55560302734375,-15.227007865905762
235,238.8663787841797,-15.162435531616211
236,230.71511840820312,-14.946146011352539
237,246.92037963867188,-15.498130798339844
238,244.35098266601562,-15.510030746459961
239,230.13107299804688,-15.04677963256836
240,232.23170471191406,-14.941373825073242
241,226.37881469726562,-14.863374710083008
242,240.03070068359375,-15.373420715332031
243,246.2935333251953,-15.467828750610352
244,246.06443786621094,-15.619438171386719
245,239.2164764404297,-15.311077117919922
246,232.4163055419922,-15.192790985107422
247,232.5115203857422,-15.082365989685059
248,257.8207092285156,-15.98462963104248
249,225.40650939941406,-14.827581405639648
250,229.31842041015625,-15.01644515991211
251,232.47415161132812,-15.077253341674805
252,235.34487915039062,-15.32759952545166
253,233.7008056640625,-15.134505271911621
254,240.07000732421875,-15.383288383483887
255,232.61997985839844,-15.063398361206055
256,221.44956970214844,-14.760835647583008
257,227.7066650390625,-14.928415298461914
258,227.55548095703125,-14.862602233886719
259,249.93394470214844,-15.743642807006836
260,229.47482299804688,-15.060140609741211
261,238.70399475097656,-15.018436431884766
262,237.03521728515625,-15.211933135986328
263,221.82537841796875,-14.799192428588867
264,236.52001953125,-15.396085739135742
265,243.85882568359375,-15.61276626586914
266,223.2609100341797,-14.86093521118164
267,236.74559020996094,-15.37382698059082
268,230.8754425048828,-14.923360824584961
269,233.79397583007812,-15.15692138671875
270,230.5710906982422,-15.038564682006836
271,237.52359008789062,-15.422353744506836
272,249.22682189941406,-15.632086753845215
273,228.85032653808594,-14.883963584899902
274,250.83363342285156,-15.871016502380371
275,236.1781005859375,-15.26050853729248
276,237.41830444335938,-15.31820297241211
277,233.6360321044922,-15.13971996307373
278,227.07374572753906,-15.009525299072266
279,234.9938507080078,-15.099390029907227
280,237.55618286132812,-15.217233657836914
281,232.26788330078125,-15.175867080688477
282,229.02719116210938,-15.016242980957031
283,241.07052612304688,-15.516919136047363
284,246.6159210205078,-15.642581939697266
285,237.69288635253906,-15.290979385375977
286,225.42079162597656,-14.858003616333008
287,238.29100036621094,-15.372806549072266
288,231.71923828125,-15.206802368164062
289,229.21202087402344,-15.036751747131348
290,231.5783233642578,-15.08859920501709
291,243.01235961914062,-15.49278450012207
292,234.78811645507812,-15.170621871948242
293,240.71096801757812,-15.43508243560791
294,245.27818298339844,-15.614278793334961
295,235.33377075195312,-15.146550178527832
296,242.30975341796875,-15.487174987792969
297,244.06687927246094,-15.544286727905273
298,251.08660888671875,-15.69450855255127
299,243.77728271484375,-15.39190673828125
300,250.766357421875,-15.721892356872559
301,240.5050048828125,-15.640734672546387
302,240.91111755371094,-15.459375381469727
303,222.92178344726562,-14.784025192260742
304,240.43637084960938,-15.48509693145752
305,240.95880126953125,-15.211605072021484
306,217.77615356445312,-14.782000541687012
307,246.75811767578125,-15.541226387023926
308,243.73292541503906,-15.437793731689453
309,241.02294921875,-15.548877716064453
310,250.654541015625,-15.692030906677246
311,230.81704711914062,-15.071496963500977
312,238.06964111328125,-15.156610488891602
313,235.11935424804688,-15.268257141113281
314,232.0313720703125,-15.10268783569336
315,240.6348114013672,-15.422113418579102
316,233.76092529296875,-15.197882652282715
317,238.64300537109375,-15.299235343933105
318,230.41407775878906,-15.091527938842773
319,238.40689086914062,-15.175087928771973
320,237.4945831298828,-15.320838928222656
321,222.6857147216797,-14.919468879699707
322,227.28433227539062,-14.905460357666016
323,252.6888427734375,-15.827310562133789
324,231.1007537841797,-15.17187786102295
325,222.1127166748047,-14.804487228393555
326,225.45960998535156,-14.96489429473877
327,234.3703155517578,-15.19522476196289
328,240.11659240722656,-15.456140518188477
329,231.43067932128906,-15.150028228759766
330,222.40037536621094,-15.005976676940918
331,235.27308654785156,-15.332683563232422
332,226.08482360839844,-14.861188888549805
333,239.57958984375,-15.49899673461914
334,249.2886962890625,-15.658080101013184
335,230.17257690429688,-15.069561004638672
336,244.323974609375,-15.547637939453125
337,222.62820434570312,-14.784661293029785
338,227.42160034179688,-14.943594932556152
339,219.66082763671875,-14.751649856567383
340,241.96070861816406,-15.413799285888672
341,218.7217559814453,-14.684932708740234
342,242.30593872070312,-15.462783813476562
343,234.3534393310547,-15.112800598144531
344,223.86758422851562,-14.90272331237793
345,225.71322631835938,-14.896803855895996
346,240.2732696533203,-15.379707336425781
347,232.54197692871094,-15.103737831115723
348,228.38352966308594,-15.137202262878418
349,237.02035522460938,-15.134057998657227
350,239.78768920898438,-15.275825500488281
351,228.97189331054688,-14.826130867004395
352,251.6514129638672,-15.636556625366211
353,246.68014526367188,-15.488574981689453
354,237.01730346679688,-14.948509216308594
355,229.09124755859375,-15.094736099243164
356,238.6295623779297,-15.295982360839844
357,235.23129272460938,-15.264432907104492
358,229.0975341796875,-15.071435928344727
359,230.5138397216797,-14.905712127685547
360,248.32577514648438,-15.659093856811523
361,222.66928100585938,-14.674619674682617
362,239.4013214111328,-15.567794799804688
363,244.39419555664062,-15.632217407226562
364,236.0533447265625,-15.151729583740234
365,230.7835235595703,-15.016586303710938
366,237.66534423828125,-15.15037727355957
367,226.77139282226562,-14.864723205566406
368,243.4485626220703,-15.43637466430664
369,233.577392578125,-14.90866756439209
370,241.3031005859375,-15.261390686035156
371,234.31967163085938,-15.33652400970459
372,230.76951599121094,-15.122828483581543
373,239.18246459960938,-15.29865837097168
374,233.5694580078125,-15.040892601013184
375,258.8143615722656,-15.777292251586914
376,247.01324462890625,-15.711982727050781
377,246.024169921875,-15.573729515075684
378,240.35617065429688,-15.424914360046387
379,230.1826934814453,-15.044099807739258
380,229.4027557373047,-15.204095840454102
381,237.24774169921875,-15.224689483642578
382,228.1365509033203,-15.022669792175293
383,221.6634063720703,-14.791890144348145
384,232.90740966796875,-15.132266998291016
385,232.52987670898438,-15.030599594116211
386,225.1942901611328,-14.898611068725586
387,233.08901977539062,-14.975473403930664
388,244.15724182128906,-15.496177673339844
389,236.52072143554688,-15.240972518920898
390,237.3529510498047,-15.235403060913086
391,231.47247314453125,-15.079192161560059
392,242.3284912109375,-15.444355010986328
393,241.73776245117188,-15.535037994384766
394,239.2355194091797,-15.505346298217773
395,244.6553192138672,-15.293523788452148
396,227.33712768554688,-14.881814956665039
397,223.04783630371094,-14.9248046875
398,233.59959411621094,-15.065940856933594
399,218.3168182373047,-14.726278305053711
400,233.04685974121094,-15.045616149902344
401,233.14610290527344,-15.107985496520996
402,232.8306884765625,-15.193743705749512
403,236.70639038085938,-15.149985313415527
404,239.93775939941406,-15.346429824829102
405,217.33834838867188,-14.50445556640625
406,239.80514526367188,-15.410297393798828
407,223.0061798095703,-14.85628890991211
408,252.5311279296875,-15.605243682861328
409,227.99282836914062,-15.03470230102539
410,224.3217010498047,-15.028450012207031
411,241.75535583496094,-15.466227531433105
412,236.3187713623047,-15.271135330200195
413,247.32310485839844,-15.577640533447266
414,232.06198120117188,-15.182076454162598
415,232.069580078125,-15.149486541748047
416,245.16690063476562,-15.61495590209961
417,237.2544403076172,-15.387537002563477
418,222.43740844726562,-14.968844413757324
419,246.8915252685547,-15.371675491333008
420,244.11447143554688,-15.560222625732422
421,229.94325256347656,-14.905174255371094
422,232.07553100585938,-15.005803108215332
423,231.8329620361328,-14.967215538024902
424,225.0526885986328,-14.833749771118164
425,242.4958953857422,-15.305871963500977
426,220.5548858642578,-15.031695365905762
427,233.04937744140625,-15.241411209106445
428,232.85879516601562,-15.184893608093262
429,240.17166137695312,-15.29551887512207
430,234.0552978515625,-15.206497192382812
431,247.9952392578125,-15.559496879577637
432,234.57676696777344,-15.258748054504395
433,231.23269653320312,-15.155513763427734
434,229.60757446289062,-14.975286483764648
435,244.10487365722656,-15.387593269348145
436,229.67108154296875,-15.024626731872559
437,224.53829956054688,-14.740968704223633
438,242.60791015625,-15.470630645751953
439,240.22108459472656,-15.30219841003418
440,228.4616241455078,-15.036208152770996
441,236.34962463378906,-15.252233505249023
442,241.3114471435547,-15.541577339172363
443,229.93984985351562,-15.044841766357422
444,238.0800323486328,-15.222648620605469
445,254.98568725585938,-15.691764831542969
446,246.08938598632812,-15.532383918762207
447,238.9917449951172,-15.486169815063477
448,230.52223205566406,-15.07107925415039
449,230.43165588378906,-15.120620727539062
450,236.232666015625,-15.291893005371094
451,227.12501525878906,-15.042789459228516
452,237.4400177001953,-15.271059036254883
453,229.06455993652344,-14.823555946350098
454,224.87062072753906,-14.814675331115723
455,237.13555908203125,-15.30615234375
456,235.5224151611328,-15.283506393432617
457,240.50799560546875,-15.516274452209473
458,223.8434600830078,-14.940536499023438
459,220.64752197265625,-14.912945747375488
460,225.5706787109375,-14.894256591796875
461,235.54061889648438,-15.303902626037598
462,228.64645385742188,-15.010820388793945
463,222.88197326660156,-14.811899185180664
464,234.11532592773438,-14.996685981750488
465,239.52821350097656,-15.329634666442871
466,226.0908966064453,-14.963188171386719
467,239.557373046875,-15.460227012634277
468,228.5216064453125,-14.92526912689209
469,232.20899963378906,-15.275659561157227
470,229.85623168945312,-14.954869270324707
471,222.3521270751953,-14.786664962768555
472,247.18942260742188,-15.477785110473633
473,224.7176055908203,-15.073160171508789
474,244.70938110351562,-15.423845291137695
475,239.15638732910156,-15.380412101745605
476,237.04953002929688,-15.365570068359375
477,225.8465576171875,-14.71745777130127
478,245.95297241210938,-15.650603294372559
479,245.56997680664062,-15.75169563293457
480,240.69557189941406,-15.41929817199707
481,244.3428955078125,-15.449121475219727
482,232.9962921142578,-15.362058639526367
483,232.08351135253906,-15.06021785736084
484,230.9784698486328,-15.194913864135742
485,238.8219757080078,-15.136438369750977
486,248.66502380371094,-15.845745086669922
487,249.52584838867188,-15.674540519714355
488,237.12696838378906,-15.32938003540039
489,241.5978240966797,-15.416582107543945
490,249.5924530029297,-15.6038236618042
491,237.7996368408203,-15.247966766357422
492,230.15570068359375,-15.116093635559082
493,242.0913848876953,-15.457691192626953
494,238.35145568847656,-15.169068336486816
495,232.82467651367188,-15.119880676269531
496,253.26271057128906,-15.772115707397461
497,247.52264404296875,-15.588851928710938
498,230.85476684570312,-15.146855354309082
499,232.45620727539062,-15.062566757202148
500,238.17514038085938,-15.171886444091797
501,229.26229858398438,-15.10403060913086
502,228.44424438476562,-15.095331192016602
503,241.3429718017578,-15.32201862335205
504,241.30320739746094,-15.444253921508789
505,228.40541076660156,-14.903178215026855
506,246.30960083007812,-15.668598175048828
507,235.0694580078125,-15.325763702392578
508,217.2395477294922,-14.895875930786133
509,224.16921997070312,-14.872371673583984
510,231.2808074951172,-15.130556106567383
511,238.11175537109375,-15.424484252929688
512,237.2964324951172,-15.111656188964844
513,243.75448608398438,-15.538153648376465
514,238.5043182373047,-15.298474311828613
515,235.48374938964844,-15.124677658081055
516,241.41612243652344,-15.490243911743164
517,246.61575317382812,-15.47787857055664
518,248.12669372558594,-15.713479995727539
519,231.7611541748047,-15.24489974975586
520,231.05364990234375,-15.225702285766602
521,240.05804443359375,-15.424826622009277
522,242.819091796875,-15.422327041625977
523,236.07009887695312,-15.204314231872559
524,241.76004028320312,-15.438874244689941
525,251.85826110839844,-15.601686477661133
526,228.74874877929688,-14.952558517456055
527,256.94232177734375,-15.791237831115723
528,234.15293884277344,-15.107158660888672
529,241.1720428466797,-15.191446304321289
530,235.7805633544922,-15.100334167480469
531,243.03369140625,-15.480003356933594
532,225.79237365722656,-14.974756240844727
533,227.88719177246094,-14.964605331420898
534,228.5419464111328,-14.762381553649902
535,235.26580810546875,-15.212203979492188
536,234.14697265625,-15.272249221801758
537,238.8675994873047,-15.360815048217773
538,241.13174438476562,-15.622882843017578
539,227.58615112304688,-15.015703201293945
540,234.68896484375,-15.017013549804688
541,236.1510772705078,-15.113529205322266
542,249.36521911621094,-15.741399765014648
543,244.8170928955078,-15.416902542114258
544,247.56320190429688,-15.29374885559082
545,238.52920532226562,-15.357656478881836
546,226.58197021484375,-14.875402450561523
547,233.14060974121094,-15.269847869873047
548,245.16172790527344,-15.601838111877441
549,240.70741271972656,-15.33564567565918
550,239.3971405029297,-15.356292724609375
551,242.44094848632812,-15.474583625793457
552,238.590087890625,-15.405479431152344
553,230.42193603515625,-15.141396522521973
554,238.19815063476562,-15.241317749023438
555,236.20582580566406,-15.201455116271973
556,232.53985595703125,-15.09739875793457
557,226.82752990722656,-15.019994735717773
558,248.82183837890625,-15.460615158081055
559,229.896240234375,-14.932489395141602
560,243.874267578125,-15.371927261352539
561,243.20388793945312,-15.393268585205078
562,234.97109985351562,-15.15521240234375
563,224.21275329589844,-14.940802574157715
564,231.06668090820312,-15.079411506652832
565,231.97494506835938,-15.291582107543945
566,231.02987670898438,-15.155777931213379
567,233.56710815429688,-15.31071949005127
568,237.76083374023438,-15.178075790405273
569,229.40223693847656,-15.128870010375977
570,239.5811767578125,-15.386390686035156
571,235.91012573242188,-15.428878784179688
572,239.80398559570312,-15.470237731933594
573,234.5223388671875,-15.193849563598633
574,233.87722778320312,-15.067058563232422
575,246.09732055664062,-15.74455738067627
576,230.97744750976562,-15.117887496948242
577,243.7716522216797,-15.643510818481445
578,245.058349609375,-15.342178344726562
579,232.35720825195312,-15.147751808166504
580,218.2985076904297,-14.871240615844727
581,236.16754150390625,-15.268963813781738
582,223.09471130371094,-14.786498069763184
583,226.47323608398438,-15.069605827331543
584,238.9673614501953,-15.352401733398438
585,234.1660614013672,-15.172201156616211
586,235.76336669921875,-15.25422477722168
587,240.97921752929688,-15.267732620239258
588,230.68324279785156,-15.023855209350586
589,236.4272003173828,-15.143400192260742
590,255.65467834472656,-15.473422050476074
591,233.3008270263672,-15.132495880126953
592,228.7590789794922,-14.891048431396484
593,243.50343322753906,-15.456197738647461
594,224.08956909179688,-14.899893760681152
595,245.0290985107422,-15.43275260925293
596,237.19003295898438,-15.363037109375
597,226.43087768554688,-14.910213470458984
598,235.15789794921875,-15.24066162109375
599,242.2550048828125,-15.39016342163086
600,223.433837890625,-14.919212341308594
601,248.54405212402344,-15.553616523742676
602,241.7349853515625,-15.307622909545898
603,224.25396728515625,-14.725471496582031
604,241.2368927001953,-15.22564697265625
605,250.1954345703125,-15.651884078979492
606,225.2698974609375,-14.66926383972168
607,254.39688110351562,-15.695669174194336
608,245.50344848632812,-15.650412559509277
609,249.12120056152344,-15.824254989624023
610,232.98062133789062,-15.201711654663086
611,220.38499450683594,-14.823060035705566
612,247.87969970703125,-15.597562789916992
613,226.65872192382812,-14.703886032104492
614,224.16026306152344,-14.934976577758789
615,246.38992309570312,-15.72683334350586
616,226.13485717773438,-15.053065299987793
617,238.1958770751953,-15.325263977050781
618,239.21316528320312,-15.535422325134277
619,233.9834747314453,-15.173418998718262
620,236.0563201904297,-15.255110740661621
621,224.30499267578125,-14.875697135925293
622,230.8319549560547,-15.179718017578125
623,248.23838806152344,-15.436223983764648
624,218.6706085205078,-14.930036544799805
625,240.6985321044922,-15.439292907714844
626,236.58216857910156,-15.270694732666016
627,233.5524444580078,-15.211799621582031
628,235.1779327392578,-15.155888557434082
629,226.86598205566406,-14.683553695678711
630,243.04339599609375,-15.235918045043945
631,236.1096649169922,-15.353096961975098
632,232.98287963867188,-15.267980575561523
633,228.9730224609375,-15.00926685333252
634,227.91212463378906,-14.752788543701172
635,229.1610870361328,-15.122627258300781
636,223.9201202392578,-14.9046630859375
637,224.96238708496094,-14.922552108764648
638,240.8859100341797,-15.396869659423828
639,234.29676818847656,-15.355647087097168
640,230.24581909179688,-14.768083572387695
641,240.85702514648438,-15.366312026977539
642,232.5118408203125,-15.264938354492188
643,230.67587280273438,-15.05584716796875
644,239.72845458984375,-15.134333610534668
645,235.3275146484375,-15.269935607910156
646,241.36776733398438,-15.477941513061523
647,225.13226318359375,-14.955069541931152
648,233.56329345703125,-15.220766067504883
649,227.49107360839844,-15.028678894042969
650,243.4105224609375,-15.339475631713867
651,229.50735473632812,-14.817273139953613
652,235.1039581298828,-15.257726669311523
653,239.25857543945312,-15.424795150756836
654,238.6006622314453,-15.39015007019043
655,223.2579345703125,-14.82680606842041
656,246.53854370117188,-15.369467735290527
657,235.33966064453125,-15.319419860839844
658,228.3922119140625,-14.97022819519043
659,236.5032501220703,-15.224778175354004
660,229.79542541503906,-14.702301025390625
661,245.30665588378906,-15.603593826293945
662,244.00485229492188,-15.433834075927734
663,226.10916137695312,-14.932592391967773
664,243.3697967529297,-15.371467590332031
665,229.24534606933594,-14.95802116394043
666,221.17613220214844,-14.73962116241455
667,237.14047241210938,-15.33504581451416
668,233.25241088867188,-15.202150344848633
669,232.27529907226562,-15.313002586364746
670,221.4228515625,-14.48454475402832
671,244.2523956298828,-15.21851921081543
672,245.2117919921875,-15.723886489868164
673,235.46067810058594,-15.225749969482422
674,242.38050842285156,-15.191926002502441
675,225.91107177734375,-14.932668685913086
676,237.70806884765625,-15.426034927368164
677,242.83468627929688,-15.22143840789795
678,229.9567108154297,-14.95241928100586
679,239.70120239257812,-15.464942932128906
680,237.6805419921875,-15.322649002075195
681,238.23117065429688,-15.30449104309082
682,252.58009338378906,-15.578442573547363
683,242.1894073486328,-15.27569580078125
684,234.15428161621094,-14.991476058959961
685,226.60479736328125,-14.97298812866211
686,236.2095184326172,-15.075380325317383
687,233.29351806640625,-15.265958786010742
688,249.44125366210938,-15.71428108215332
689,247.729248046875,-15.598602294921875
690,224.3106689453125,-15.006843566894531
691,237.0764617919922,-15.262918472290039
692,241.6748809814453,-15.383353233337402
693,234.73068237304688,-14.939023971557617
694,225.3781280517578,-15.01618766784668
695,250.41400146484375,-15.59872055053711
696,238.40643310546875,-15.367552757263184
697,248.26168823242188,-15.61143684387207
698,230.35357666015625,-15.306416511535645
699,242.79786682128906,-15.671560287475586
700,235.8415985107422,-15.313529968261719
701,240.13909912109375,-15.353921890258789
702,245.17080688476562,-15.293542861938477
703,245.3862762451172,-15.399052619934082
704,242.9624481201172,-15.513623237609863
705,232.46775817871094,-15.226471900939941
706,244.896484375,-15.328792572021484
707,250.92822265625,-15.677011489868164
708,245.85438537597656,-15.62346363067627
709,239.37088012695312,-15.13511848449707
710,234.6478729248047,-15.435559272766113
711,234.34312438964844,-15.278837203979492
712,234.90711975097656,-15.189118385314941
713,231.02676391601562,-15.009441375732422
714,236.8069305419922,-15.301340103149414
715,240.251220703125,-15.487279891967773
716,238.3513946533203,-15.152860641479492
717,239.60755920410156,-15.323188781738281
718,239.1138458251953,-15.124128341674805
719,227.70724487304688,-14.855501174926758
720,225.9163818359375,-14.948095321655273
721,247.7068634033203,-15.586499214172363
722,241.90252685546875,-15.432294845581055
723,237.24310302734375,-15.351974487304688
724,228.46908569335938,-15.171180725097656
725,258.631103515625,-15.964109420776367
726,222.57122802734375,-14.937068939208984
727,235.67098999023438,-15.290609359741211
728,248.68455505371094,-15.46922779083252
729,236.2498321533203,-15.099204063415527
730,242.5987548828125,-15.549112319946289
731,244.9395294189453,-15.523702621459961
732,241.27476501464844,-15.309488296508789
733,231.22247314453125,-14.833429336547852
734,222.72341918945312,-14.849966049194336
735,233.92796325683594,-14.995319366455078
736,230.26100158691406,-14.951631546020508
737,224.50668334960938,-15.010398864746094
