P1,P2,P4
6.532752,71.88917,6.701273
5.8946753,56.017136,6.516032
6.135056,81.9848,6.849703
5.938355,80.98587,6.981775
5.247809,109.47204,7.0997815
6.3271756,76.30614,6.557823
5.9824204,75.89937,7.2671704
5.7826767,70.07754,7.1014266
6.246543,44.857803,6.848045
6.327413,75.61774,7.26301
5.844568,80.30469,7.170903
6.063129,85.42898,6.7886047
5.9710784,62.24363,6.799719
6.4532995,72.22587,6.620159
6.2808003,60.950478,6.9198885
6.3361864,44.919228,6.8254285
5.8920283,103.83282,7.2346535
6.1180544,67.63159,6.858218
6.0967474,59.64718,6.954678
6.301304,65.66074,6.9998775
6.2763014,80.393936,6.5172725
5.8924932,51.081314,6.6258287
6.2527766,63.796967,6.8733916
6.0511503,78.568405,7.3759775
5.862573,64.84553,6.9159184
5.6464415,94.354225,7.786426
5.9460096,79.076904,6.999438
5.751558,83.04592,6.8374305
6.002467,118.96547,7.331777
6.0728254,83.816345,6.883496
5.936978,51.364708,6.4393153
6.246852,70.41332,6.6058455
6.377558,62.946175,6.4736624
5.8981476,83.39818,6.85531
6.3815017,58.50461,6.6061916
6.1946425,66.80697,6.742784
5.7367735,66.27502,7.0342417
5.9093676,63.9989,6.410878
6.0755205,71.320656,6.8740726
5.943973,60.11685,7.12596
6.390829,77.057236,6.750413
6.1465077,64.993614,7.232854
6.2664714,103.6384,7.080349
5.456991,91.529884,7.072406
6.1163354,90.33768,6.2396855
5.9550753,70.87772,7.0796905
5.801033,59.071045,7.1089306
6.3605537,78.33668,6.6370606
6.3102446,71.48487,6.87018
4.8766623,80.55604,7.3824463
6.2254367,57.02159,6.7387085
6.2312946,48.67267,6.7466073
6.4010215,55.183746,6.635047
5.954228,93.58754,7.142049
5.931006,69.863014,7.0616274
6.056636,53.73973,7.092694
5.9074783,59.88511,6.9169283
5.8382998,73.53904,6.7074375
6.3167353,63.187958,6.770045
6.226128,69.985275,6.864352
5.6823125,55.98726,6.816616
6.069627,78.136,7.341575
6.2034006,67.443275,6.402692
6.2400365,68.434296,6.4307227
5.836908,85.52913,7.0894437
6.1879926,59.009163,6.956597
5.679202,71.71553,6.702797
6.08698,52.067665,6.508418
6.1241927,52.49208,6.7550454
5.972184,72.72542,6.8240466
6.0491905,61.46955,7.056078
6.2694526,56.2714,6.893152
5.529844,92.07003,6.9023914
5.8160563,53.25415,6.7600007
6.083582,65.46949,7.2459073
6.0718307,74.881454,7.490585
6.368309,78.12275,6.7598624
6.02845,53.53602,6.9432797
6.0402155,59.67508,6.567164
6.1376915,68.73515,6.868789
6.2235765,67.84373,6.6008086
6.1468124,61.160942,7.083705
5.856296,76.95116,7.4132643
6.083435,87.60989,6.527649
6.082445,65.81933,6.483217
6.1419415,76.82885,6.727038
6.3532534,75.44928,6.8322787
5.7976093,70.232605,6.958735
5.8736134,77.65728,7.0575123
6.2264543,67.57282,6.7559924
6.050166,100.54126,7.151181
6.6189566,77.586136,6.706542
5.7299395,86.05522,6.6736937
5.718202,87.29661,6.931832
6.0065136,70.08772,7.239068
6.152882,49.569977,6.5573373
6.089216,74.221756,7.0392137
5.894,55.295067,6.7642555
6.392185,57.289024,6.5993457
6.333442,64.8997,7.0514493
6.126596,73.358665,7.0948944
6.471703,74.32079,6.3296156
6.1870294,77.09966,6.428051
6.7996173,69.38614,7.23182
5.766805,68.072525,7.163781
5.530091,72.27925,7.064516
5.9552975,67.94176,6.5418534
6.0078263,82.156494,6.0218062
6.2714844,69.93269,6.5573874
6.2285547,56.914124,6.91084
5.8072524,75.801155,7.4587874
6.693506,83.59821,6.749428
5.9680033,61.369225,7.019995
6.3731856,74.41445,6.7613106
6.563982,86.3004,7.160225
6.3332915,73.12217,7.1858745
5.893636,62.796318,6.008053
6.703485,88.376595,7.4743485
6.082884,66.27438,6.361662
5.892052,74.57397,7.1857576
5.739927,85.69079,6.5390706
5.417286,62.579193,6.8128514
5.865057,67.11031,6.675208
6.3760514,60.33436,7.0045094
5.689916,57.53485,6.7396364
6.015008,77.10921,6.614528
5.9338374,84.33961,6.9139814
6.072955,81.87473,7.180405
6.3906126,61.674294,6.459677
6.1030135,55.701088,6.524143
6.3116183,52.741302,6.6117687
5.4835243,82.75209,7.4667425
6.419054,63.922493,6.6073947
6.093037,68.59713,6.465132
6.1150227,34.499893,6.5535383
6.193927,81.28547,6.53757
5.554117,55.975586,6.7320266
5.412566,74.21154,6.951997
5.407918,77.71065,6.797674
6.2111044,61.767136,6.644927
5.887508,84.633675,6.5919967
6.456393,70.43407,6.6869955
6.173094,85.69582,7.382383
5.896054,72.800064,6.9939833
6.128915,60.82663,6.939579
6.122705,79.26742,6.2544327
5.896368,52.42984,6.433279
6.091391,60.17476,6.8745956
6.3303943,69.05481,7.160968
6.4633093,88.82363,7.3258696
6.141624,95.86107,7.705346
6.21948,67.75142,7.0398974
6.031332,70.55897,6.948036
5.9813547,54.132057,6.8290467
6.237032,61.056274,6.523748
6.0912952,66.730774,6.9917564
5.987117,69.17918,6.5431533
5.6691685,90.70194,7.299591
6.0927424,73.08074,6.897347
6.113361,69.50682,6.8116813
6.219715,72.288635,7.106886
6.0429177,84.67442,6.802455
5.7144866,65.997116,6.6267033
6.360021,80.3185,7.081295
6.147782,53.121025,7.02012
6.227586,65.3332,6.737626
5.398301,73.43253,7.2183475
5.9427423,84.460175,6.78813
6.3832784,93.7118,6.499701
6.0199833,67.44993,7.1364403
6.1290054,71.74015,7.1279206
6.0487895,85.44739,6.968065
6.317726,67.374985,7.268203
6.2957363,63.631386,6.66714
6.2806973,59.242203,6.8819523
5.491761,95.43923,6.9136467
6.3273873,67.94994,6.6295347
5.7425776,79.808136,6.6740437
5.5614667,94.33846,7.406082
6.4147463,51.769302,6.730658
6.2969656,58.423065,6.8193464
6.0784454,73.83841,6.8641615
6.094005,59.3312,7.0664783
6.045052,76.71515,7.164229
5.7698655,89.946724,6.8819737
6.050898,54.304337,6.6890574
6.2942133,76.16621,7.244388
6.091616,63.235397,6.8340144
5.9768085,62.24881,6.5527334
6.1353183,59.413795,7.223763
5.4191375,92.05643,7.020892
6.389234,71.31839,6.214359
5.7484856,76.24615,7.136303
5.842188,63.233482,6.569725
5.9732165,54.82727,7.2658067
5.804768,68.33859,6.9609313
6.1473823,72.67682,6.905547
6.00707,65.34917,6.770971
5.984161,67.66977,6.7190194
5.843911,77.11736,7.1003723
6.197037,71.65183,7.333427
5.709005,64.69741,6.7443304
6.532418,71.69886,7.148923
6.265009,47.665833,6.733619
5.934928,94.298035,7.665285
6.3080244,97.21318,6.8604245
6.4425974,49.67547,6.70801
6.0369596,70.49821,6.887287
6.090015,75.354805,7.455635
5.860079,61.214325,6.538294
5.7352157,73.29733,7.0830946
5.878492,70.538345,6.7506585
6.212097,59.961815,7.1681895
6.0825744,73.205055,7.2739134
6.0701494,67.35372,7.1468506
6.2864366,83.1855,6.64014
5.831482,67.204956,6.3811054
6.232006,55.201218,6.908167
6.0189724,71.59635,7.1289434
5.699179,87.72205,6.859394
6.0430655,65.957596,6.7584624
5.507597,73.443924,7.3336835
6.302352,68.18276,6.325481
5.7866697,64.497635,6.5187397
6.4378,73.829834,6.8796806
6.2293377,66.06551,7.008164
5.671285,118.579834,6.902346
5.99714,70.931404,6.8113017
5.473316,76.42817,6.9259377
6.3110476,71.58484,6.498127
6.353123,73.352295,7.0461564
5.8196588,69.35015,6.745419
6.1757593,114.5457,7.5332575
6.0633492,67.356285,7.0135136
6.517952,62.463074,6.60999
5.6298766,73.085556,6.528523
6.5950985,55.845406,6.905307
5.9806128,85.46356,7.0937824
5.8242326,70.06944,6.7691565
5.9042,99.64027,7.6177697
5.9804797,74.31142,7.405632
6.410307,65.82242,6.8699284
5.7353206,68.60713,6.630393
6.3734436,64.0294,6.9767737
6.239889,92.78174,7.5205026
6.138651,78.759705,6.1124105
5.809343,70.64298,6.982769
5.9195642,99.59194,7.5570626
6.1719875,53.198624,6.876094
5.886489,79.7003,6.9302483
5.9919834,105.280716,7.358427
5.675649,85.60691,6.337007
6.024842,93.46721,6.8945894
5.5731287,77.99232,6.722901
6.26329,70.52374,6.652972
5.814656,56.26301,7.237263
5.0636587,105.311935,7.6152534
6.6795263,66.54477,6.8770366
6.178078,55.02797,6.7476125
6.53264,65.532196,6.461325
6.0756183,67.93763,6.844109
5.928953,57.19741,7.055833
5.479269,100.60848,7.365609
6.229256,45.441223,6.8132315
5.771095,62.36312,6.815858
6.2166386,79.684906,6.6095934
6.4233913,48.810936,6.7621117
5.756597,58.631615,7.2091274
6.4000945,60.71711,6.7400074
5.7654862,76.67048,7.08604
6.315865,84.58216,7.245193
6.267118,66.36722,6.5198402
6.024332,69.06285,6.5957756
6.017046,69.47753,7.1115584
5.9117346,76.41441,6.91103
6.2588887,65.59449,7.1251407
5.970875,81.751045,7.121355
6.606352,65.35086,7.0571394
5.9940763,97.56655,7.1823134
6.3146734,76.567276,6.8664403
5.938449,53.381668,6.4217734
6.5160336,43.919205,6.7383714
6.1768017,61.655457,6.6111665
5.982344,95.28621,6.807377
6.0640173,58.097664,7.221351
6.1355357,66.27968,6.6566563
6.0406747,59.05465,6.8722625
5.9479585,65.11285,6.619884
6.0787573,59.63507,6.7049584
6.220362,61.3366,6.8311124
5.9670777,59.039062,6.5358515
5.590741,85.503006,7.039841
6.106873,56.923363,6.394413
6.041787,56.82673,6.4458656
6.0017705,49.73204,6.857964
6.1442704,71.31287,7.1221185
5.6113043,90.56755,7.057491
6.0814166,49.135925,6.8718023
6.5629683,73.096466,6.921028
5.711341,61.137894,6.793182
6.573078,65.84454,6.689106
5.99124,71.57711,6.9537396
5.99493,100.20373,7.7094293
5.9761577,71.82861,6.82303
6.530294,91.41371,6.745957
5.419904,92.38153,7.34861
5.9673004,68.02041,7.1961565
5.844856,68.88973,7.0777574
5.52621,65.68175,6.6209583
6.186863,51.094055,6.948275
6.0147014,45.917633,6.8300233
5.863773,71.78901,6.378227
5.755571,96.5264,7.2109895
6.3600163,83.77539,6.7237854
5.555235,67.29065,6.8348746
5.9290686,64.010315,6.5407057
5.469274,85.992256,6.848418
6.5339837,67.844,6.816303
6.1045847,63.371613,6.714965
6.040921,61.22798,6.997145
6.132021,43.178238,6.9305806
6.4487104,66.8157,6.852109
5.955893,62.584213,7.0201144
6.320134,67.854904,6.976549
5.676276,60.61483,6.8288727
6.1813455,70.61617,6.6947947
5.7437134,75.39463,7.029948
6.113048,72.2828,6.79675
5.8872986,59.274963,7.066982
5.9140086,88.76962,6.7683005
6.2171063,73.31884,6.4597287
5.840377,69.515396,7.281253
6.4865212,53.37535,6.625131
5.7941694,56.811737,7.278159
6.139811,57.748245,7.0336103
6.0945964,70.88481,7.126245
5.786427,73.92809,7.2253323
6.276908,76.392494,6.6734767
5.701783,50.452087,7.0595865
6.118475,67.31466,6.8913717
6.41634,59.3208,6.558947
6.181954,77.79401,6.2870917
6.4931912,64.74888,6.886746
6.2940784,74.634026,6.691761
6.130434,51.60399,6.6588187
5.6049433,80.557655,7.63082
5.93606,108.96688,7.377785
6.0984354,56.062218,6.7634964
