timestamp,s_pps_p1,s_util_p1,s_pps_p2,s_util_p2,s_pps_p4,s_util_p4,action_id,reward,sim_delay_p1,sim_delay_p2,sim_delay_p4
2026-01-19T07:58:02Z,0.3843895930363983,0.38561705389167006,0.37853293017099165,0.3826926113212432,0.4360805860539633,0.4386728725819849,3,69.1512,6.64,6.63,2.43
2026-01-19T07:58:03Z,0.38659106068134813,0.38364735445196835,0.3823452083355892,0.384293488733083,0.43791208788535335,0.43848505408200505,0,-145.6047,95.92,2.11,21.75
2026-01-19T07:58:03Z,0.38659106068134813,0.38364735445196835,0.3823452083355892,0.384293488733083,0.43791208788535335,0.43848505408200505,1,82.2711,95.92,33.47,2.1
2026-01-19T07:58:03Z,0.38659106068134813,0.38364735445196835,0.3823452083355892,0.384293488733083,0.43791208788535335,0.43848505408200505,2,-145.6047,2.16,33.47,21.75
2026-01-19T07:58:03Z,0.38659106068134813,0.38364735445196835,0.3823452083355892,0.384293488733083,0.43791208788535335,0.43848505408200505,3,69.1562,6.6,6.67,2.43
2026-01-19T07:58:04Z,0.36537691792092214,0.37221937152304174,0.38116208752588654,0.38902549402396236,0.436935286908612,0.44293483480627777,0,-145.6957,92.53,2.11,22.23
2026-01-19T07:58:04Z,0.36537691792092214,0.37221937152304174,0.38116208752588654,0.38902549402396236,0.436935286908612,0.44293483480627777,1,82.2634,92.53,34.18,2.1
2026-01-19T07:58:04Z,0.36537691792092214,0.37221937152304174,0.38116208752588654,0.38902549402396236,0.436935286908612,0.44293483480627777,2,-145.6957,2.15,34.18,22.23
2026-01-19T07:58:04Z,0.36537691792092214,0.37221937152304174,0.38116208752588654,0.38902549402396236,0.436935286908612,0.44293483480627777,3,69.0349,6.4,6.78,2.44
2026-01-19T07:58:06Z,0.415810540332501,0.4195118240187924,0.3876692519792514,0.3942600765585843,0.4396214895946507,0.44447532593742656,0,-145.7264,106.58,2.11,22.4
2026-01-19T07:58:06Z,0.415810540332501,0.4195118240187924,0.3876692519792514,0.3942600765585843,0.4396214895946507,0.44447532593742656,1,82.2607,106.58,34.97,2.1
2026-01-19T07:58:06Z,0.415810540332501,0.4195118240187924,0.3876692519792514,0.3942600765585843,0.4396214895946507,0.44447532593742656,2,-145.7264,2.17,34.97,22.4
2026-01-19T07:58:06Z,0.415810540332501,0.4195118240187924,0.3876692519792514,0.3942600765585843,0.4396214895946507,0.44447532593742656,3,68.9913,7.88,6.92,2.45
2026-01-19T07:58:07Z,0.3855903935700073,0.388654924546176,0.37997896671618386,0.3859588516161157,0.4358974358708243,0.4401820606298037,0,-145.6399,97.41,2.11,21.94
2026-01-19T07:58:07Z,0.3855903935700073,0.388654924546176,0.37997896671618386,0.3859588516161157,0.4358974358708243,0.4401820606298037,1,82.2682,97.41,33.72,2.1
2026-01-19T07:58:07Z,0.3855903935700073,0.388654924546176,0.37997896671618386,0.3859588516161157,0.4358974358708243,0.4401820606298037,2,-145.6399,2.16,33.72,21.94
2026-01-19T07:58:07Z,0.3855903935700073,0.388654924546176,0.37997896671618386,0.3859588516161157,0.4358974358708243,0.4401820606298037,3,69.1108,6.71,6.71,2.44
2026-01-19T07:58:08Z,0.36310873913521624,0.3638240840004875,0.35815696067055625,0.3617307388678756,0.4380952380684923,0.440070128392442,0,-145.6376,90.03,2.11,21.92
2026-01-19T07:58:08Z,0.36310873913521624,0.3638240840004875,0.35815696067055625,0.3617307388678756,0.4380952380684923,0.440070128392442,1,82.2684,90.03,30.08,2.1
2026-01-19T07:58:08Z,0.36310873913521624,0.3638240840004875,0.35815696067055625,0.3617307388678756,0.4380952380684923,0.440070128392442,2,-145.6376,2.15,30.08,21.92
2026-01-19T07:58:08Z,0.36310873913521624,0.3638240840004875,0.35815696067055625,0.3617307388678756,0.4380952380684923,0.440070128392442,3,69.1138,6.29,6.29,2.43
2026-01-19T07:58:09Z,0.3877251500742011,0.3888205324864557,0.3822137504678445,0.38625364234156967,0.4354090353824536,0.4379054727512588,0,-145.5926,97.46,2.11,21.69
2026-01-19T07:58:09Z,0.3877251500742011,0.3888205324864557,0.3822137504678445,0.38625364234156967,0.4354090353824536,0.4379054727512588,1,82.2721,97.46,33.76,2.1
2026-01-19T07:58:09Z,0.3877251500742011,0.3888205324864557,0.3822137504678445,0.38625364234156967,0.4354090353824536,0.4379054727512588,2,-145.5926,2.16,33.76,21.69
2026-01-19T07:58:09Z,0.3877251500742011,0.3888205324864557,0.3822137504678445,0.38625364234156967,0.4354090353824536,0.4379054727512588,3,69.1715,6.71,6.71,2.43
2026-01-19T07:58:10Z,0.3860573715552997,0.39044970059895734,0.38024188245167334,0.38753721029198335,0.3977411477168656,0.4034588009923077,0,-141.87,97.94,2.11,11.3
2026-01-19T07:58:10Z,0.3860573715552997,0.39044970059895734,0.38024188245167334,0.38753721029198335,0.3977411477168656,0.4034588009923077,1,82.3279,97.94,33.96,2.09
2026-01-19T07:58:10Z,0.3860573715552997,0.39044970059895734,0.38024188245167334,0.38753721029198335,0.3977411477168656,0.4034588009923077,2,-141.87,2.16,33.96,11.3
2026-01-19T07:58:10Z,0.3860573715552997,0.39044970059895734,0.38024188245167334,0.38753721029198335,0.3977411477168656,0.4034588009923077,3,69.9154,6.75,6.74,2.34
2026-01-19T07:58:11Z,0.39092728483049183,0.3930383597154545,0.3869462337066553,0.3919969435933811,0.46465201462364764,0.46840131596265155,0,-146.1517,98.71,2.11,24.99
2026-01-19T07:58:11Z,0.39092728483049183,0.3930383597154545,0.3869462337066553,0.3919969435933811,0.46465201462364764,0.46840131596265155,1,82.2172,98.71,34.63,2.1
2026-01-19T07:58:11Z,0.39092728483049183,0.3930383597154545,0.3869462337066553,0.3919969435933811,0.46465201462364764,0.46840131596265155,2,-146.1517,2.16,34.63,24.99
2026-01-19T07:58:11Z,0.39092728483049183,0.3930383597154545,0.3869462337066553,0.3919969435933811,0.46465201462364764,0.46840131596265155,3,-145.9109,6.81,6.85,6.1
2026-01-19T07:58:13Z,0.38999332885990706,0.39353621858592036,0.38273958193882346,0.38921383254300235,0.4137973137720514,0.42145902248533673,0,-149.3356,98.86,2.11,149.51
2026-01-19T07:58:13Z,0.38999332885990706,0.39353621858592036,0.38273958193882346,0.38921383254300235,0.4137973137720514,0.42145902248533673,1,82.2995,98.86,34.21,2.1
2026-01-19T07:58:13Z,0.38999332885990706,0.39353621858592036,0.38273958193882346,0.38921383254300235,0.4137973137720514,0.42145902248533673,2,-149.3356,2.16,34.21,149.51
2026-01-19T07:58:13Z,0.38999332885990706,0.39353621858592036,0.38273958193882346,0.38921383254300235,0.4137973137720514,0.42145902248533673,3,69.5632,6.82,6.78,2.38
