timestamp,s_pps_p1,s_util_p1,s_pps_p2,s_util_p2,s_pps_p4,s_util_p4,action_id,reward,sim_delay_p1,sim_delay_p2,sim_delay_p4,done
2026-01-19T07:54:13Z,0.38939292861907937,0.3893002641450065,0.3841856185092678,0.38705559985383264,0.43803418803418803,0.439866705621661,1,16.1495,97.6,33.88,2.1,False
2026-01-19T07:54:13Z,0.38939292861907937,0.3893002641450065,0.3841856185092678,0.38705559985383264,0.43803418803418803,0.439866705621661,2,-21.0931,2.16,33.88,21.9,False
2026-01-19T07:54:13Z,0.38939292861907937,0.3893002641450065,0.3841856185092678,0.38705559985383264,0.43803418803418803,0.439866705621661,3,55.0048,6.72,6.73,2.43,False
2026-01-19T07:54:15Z,0.38892595063375585,0.3889121200327903,0.36085184698304196,0.3638745786687929,0.43846153846153846,0.43950339970859637,0,-22.4285,97.49,2.11,21.86,False
2026-01-19T07:54:15Z,0.38892595063375585,0.3889121200327903,0.36085184698304196,0.3638745786687929,0.43846153846153846,0.43950339970859637,1,16.4692,97.49,30.4,2.1,False
2026-01-19T07:54:15Z,0.38892595063375585,0.3889121200327903,0.36085184698304196,0.3638745786687929,0.43846153846153846,0.43950339970859637,2,-20.7662,2.16,30.4,21.86,False
2026-01-19T07:54:15Z,0.38892595063375585,0.3889121200327903,0.36085184698304196,0.3638745786687929,0.43846153846153846,0.43950339970859637,3,55.7599,6.71,6.32,2.43,False
2026-01-19T07:54:16Z,0.38438959306204135,0.384842299634834,0.37899303273300905,0.3823850033215177,0.39578754578754577,0.3978949125789218,0,-17.6195,96.28,2.11,9.86,False
2026-01-19T07:54:16Z,0.38438959306204135,0.384842299634834,0.37899303273300905,0.3823850033215177,0.39578754578754577,0.3978949125789218,1,16.2898,96.28,33.18,2.09,False
2026-01-19T07:54:16Z,0.38438959306204135,0.384842299634834,0.37899303273300905,0.3823850033215177,0.39578754578754577,0.3978949125789218,2,-16.1779,2.16,33.18,9.86,False
2026-01-19T07:54:16Z,0.38438959306204135,0.384842299634834,0.37899303273300905,0.3823850033215177,0.39578754578754577,0.3978949125789218,3,56.235,6.63,6.63,2.33,False
2026-01-19T07:54:17Z,0.385657104736491,0.3845131534276748,0.38011042460891287,0.3819284865445262,0.4360805860805861,0.43650778593977657,0,-22.3866,96.18,2.11,21.54,False
2026-01-19T07:54:17Z,0.385657104736491,0.3845131534276748,0.38011042460891287,0.3819284865445262,0.4360805860805861,0.43650778593977657,1,16.2348,96.18,33.11,2.1,False
2026-01-19T07:54:17Z,0.385657104736491,0.3845131534276748,0.38011042460891287,0.3819284865445262,0.4360805860805861,0.43650778593977657,2,-20.9399,2.16,33.11,21.54,False
2026-01-19T07:54:17Z,0.385657104736491,0.3845131534276748,0.38011042460891287,0.3819284865445262,0.4360805860805861,0.43650778593977657,3,55.4593,6.62,6.62,2.42,False
2026-01-19T07:54:18Z,0.3873248832555037,0.39393004711551993,0.3820165636913369,0.3915030558987391,0.4387057387057387,0.44623072486644,0,-22.6324,98.98,2.11,22.59,False
2026-01-19T07:54:18Z,0.3873248832555037,0.39393004711551993,0.3820165636913369,0.3915030558987391,0.4387057387057387,0.44623072486644,1,16.0706,98.98,34.55,2.1,False
2026-01-19T07:54:18Z,0.3873248832555037,0.39393004711551993,0.3820165636913369,0.3915030558987391,0.4387057387057387,0.44623072486644,2,-21.2922,2.16,34.55,22.59,False
2026-01-19T07:54:18Z,0.3873248832555037,0.39393004711551993,0.3820165636913369,0.3915030558987391,0.4387057387057387,0.44623072486644,3,54.4563,6.83,6.84,2.46,False
2026-01-19T07:54:19Z,0.38985990660440295,0.39206695537688274,0.3842513474431445,0.3896872245929475,0.43907203907203907,0.4428480906993686,0,-22.5564,98.42,2.11,22.22,False
2026-01-19T07:54:19Z,0.38985990660440295,0.39206695537688274,0.3842513474431445,0.3896872245929475,0.43907203907203907,0.4428480906993686,1,16.1038,98.42,34.28,2.1,False
2026-01-19T07:54:19Z,0.38985990660440295,0.39206695537688274,0.3842513474431445,0.3896872245929475,0.43907203907203907,0.4428480906993686,2,-21.1965,2.16,34.28,22.22,False
2026-01-19T07:54:19Z,0.38985990660440295,0.39206695537688274,0.3842513474431445,0.3896872245929475,0.43907203907203907,0.4428480906993686,3,54.7074,6.79,6.79,2.44,False
2026-01-19T07:54:20Z,0.39252835223482324,0.39608191807364596,0.3868147758643355,0.3930148838799421,0.4385836385836386,0.4430785954953861,0,-22.5797,99.62,2.11,22.25,False
2026-01-19T07:54:20Z,0.39252835223482324,0.39608191807364596,0.3868147758643355,0.3930148838799421,0.4385836385836386,0.4430785954953861,1,16.0519,99.62,34.78,2.1,False
2026-01-19T07:54:20Z,0.39252835223482324,0.39608191807364596,0.3868147758643355,0.3930148838799421,0.4385836385836386,0.4430785954953861,2,-21.2564,2.16,34.78,22.25,False
2026-01-19T07:54:20Z,0.39252835223482324,0.39608191807364596,0.3868147758643355,0.3930148838799421,0.4385836385836386,0.4430785954953861,3,54.3871,6.89,6.88,2.44,False
2026-01-19T07:54:22Z,0.3863909272848566,0.38476156565949304,0.3806362560799264,0.38197761839496475,0.43534798534798536,0.43533913610976205,0,-22.3625,96.25,2.11,21.41,False
2026-01-19T07:54:22Z,0.3863909272848566,0.38476156565949304,0.3806362560799264,0.38197761839496475,0.43534798534798536,0.43533913610976205,1,16.2354,96.25,33.12,2.1,False
2026-01-19T07:54:22Z,0.3863909272848566,0.38476156565949304,0.3806362560799264,0.38197761839496475,0.43534798534798536,0.43533913610976205,2,-20.9164,2.16,33.12,21.41,False
2026-01-19T07:54:22Z,0.3863909272848566,0.38476156565949304,0.3806362560799264,0.38197761839496475,0.43534798534798536,0.43533913610976205,3,55.4789,6.62,6.62,2.42,False
2026-01-19T07:54:23Z,0.3847898599066044,0.3870200468671076,0.3795188642040226,0.38466963436691043,0.43614163614163615,0.4399302604419621,0,-22.4716,96.92,2.11,21.91,False
2026-01-19T07:54:23Z,0.3847898599066044,0.3870200468671076,0.3795188642040226,0.38466963436691043,0.43614163614163615,0.4399302604419621,1,16.1862,96.92,33.53,2.1,False
2026-01-19T07:54:23Z,0.3847898599066044,0.3870200468671076,0.3795188642040226,0.38466963436691043,0.43614163614163615,0.4399302604419621,2,-21.0559,2.16,33.53,21.91,False
2026-01-19T07:54:23Z,0.3847898599066044,0.3870200468671076,0.3795188642040226,0.38466963436691043,0.43614163614163615,0.4399302604419621,3,55.1799,6.67,6.68,2.43,False
2026-01-19T07:54:24Z,0.38812541694462976,0.39349636076080385,0.3822794794268437,0.3905501027162747,0.4388888888888889,0.44501180032782905,0,-22.6053,98.85,2.11,22.46,False
2026-01-19T07:54:24Z,0.38812541694462976,0.39349636076080385,0.3822794794268437,0.3905501027162747,0.4388888888888889,0.44501180032782905,1,16.0854,98.85,34.41,2.1,False
2026-01-19T07:54:24Z,0.38812541694462976,0.39349636076080385,0.3822794794268437,0.3905501027162747,0.4388888888888889,0.44501180032782905,2,-21.2554,2.16,34.41,22.46,False
2026-01-19T07:54:24Z,0.38812541694462976,0.39349636076080385,0.3822794794268437,0.3905501027162747,0.4388888888888889,0.44501180032782905,3,54.5507,6.82,6.82,2.45,False
2026-01-19T07:54:25Z,0.361974649766511,0.36053205759851614,0.3568423820165637,0.35827866561988525,0.43663003663003663,0.43662825552452644,0,-22.2628,89.06,2.11,21.55,False
2026-01-19T07:54:25Z,0.361974649766511,0.36053205759851614,0.3568423820165637,0.35827866561988525,0.43663003663003663,0.43662825552452644,1,16.6568,89.06,29.56,2.1,False
2026-01-19T07:54:25Z,0.361974649766511,0.36053205759851614,0.3568423820165637,0.35827866561988525,0.43663003663003663,0.43662825552452644,2,-20.5164,2.15,29.56,21.55,False
2026-01-19T07:54:25Z,0.361974649766511,0.36053205759851614,0.3568423820165637,0.35827866561988525,0.43663003663003663,0.43662825552452644,3,56.8082,6.25,6.25,2.42,False
2026-01-19T07:54:26Z,0.39006004002668443,0.3911737063933028,0.3855001971868016,0.3895633713866338,0.44078144078144077,0.4433660150558524,0,-22.5638,98.16,2.11,22.28,False
2026-01-19T07:54:26Z,0.39006004002668443,0.3911737063933028,0.3855001971868016,0.3895633713866338,0.44078144078144077,0.4433660150558524,1,16.1071,98.16,34.26,2.1,False
2026-01-19T07:54:26Z,0.39006004002668443,0.3911737063933028,0.3855001971868016,0.3895633713866338,0.44078144078144077,0.4433660150558524,2,-21.2019,2.16,34.26,22.28,False
2026-01-19T07:54:26Z,0.39006004002668443,0.3911737063933028,0.3855001971868016,0.3895633713866338,0.44078144078144077,0.4433660150558524,3,54.734,6.77,6.79,2.45,False
2026-01-19T07:54:27Z,0.41834556370913945,0.41660387357473483,0.4112659392664651,0.4126154214642724,0.43626373626373627,0.43626589819086936,0,-22.5374,105.71,2.12,21.51,False
2026-01-19T07:54:27Z,0.41834556370913945,0.41660387357473483,0.4112659392664651,0.4126154214642724,0.43626373626373627,0.43626589819086936,1,15.7943,105.71,37.72,2.1,False
2026-01-19T07:54:27Z,0.41834556370913945,0.41660387357473483,0.4112659392664651,0.4126154214642724,0.43626373626373627,0.43626589819086936,2,-21.4135,2.17,37.72,21.51,False
2026-01-19T07:54:27Z,0.41834556370913945,0.41660387357473483,0.4112659392664651,0.4126154214642724,0.43626373626373627,0.43626589819086936,3,52.269,7.7,7.65,2.42,False
2026-01-19T07:54:29Z,0.38705803869246164,0.3886719882086994,0.38135927435257,0.38591021359048394,0.4382173382173382,0.44116910514813,0,-22.5045,97.42,2.11,22.04,False
2026-01-19T07:54:29Z,0.38705803869246164,0.3886719882086994,0.38135927435257,0.38591021359048394,0.4382173382173382,0.44116910514813,1,16.1634,97.42,33.71,2.1,False
2026-01-19T07:54:29Z,0.38705803869246164,0.3886719882086994,0.38135927435257,0.38591021359048394,0.4382173382173382,0.44116910514813,2,-21.1031,2.16,33.71,22.04,False
